UMAP_1	UMAP_2	CellType	cell_id
0.443266203	8.603266296	CD8s	cell36410
3.70002984	8.665456352	CD4s	cell36411
0.92247509	8.970480499	CD8s	cell36412
1.089996924	8.813635406	CD8s	cell36413
-0.895202706	8.449343261	CD8s	cell36414
-2.101922999	7.632441101	CD8s	cell36415
-4.466181765	10.07851273	NKs	cell36416
0.563499918	8.581499633	CD8s	cell36417
-4.390969763	8.510469017	NKs	cell36418
3.404278984	8.373323974	CD4s	cell36419
0.135975768	9.036926803	CD8s	cell36420
1.133461585	9.584760246	CD8s	cell36421
0.794554701	7.840526161	CD8s	cell36422
2.726940145	7.983493385	CD8s	cell36423
-0.830083112	9.396185455	CD8s	cell36424
-4.063815127	9.618012008	NKs	cell36425
5.379586687	7.905462799	CD4s	cell36426
-2.661269198	7.855337676	CD8s	cell36427
-1.366694401	7.941325721	CD8s	cell36428
-1.665762792	3.707163629	CD8s	cell36429
3.354216327	8.42903572	CD4s	cell36430
5.11343049	7.828614768	CD4s	cell36431
0.647638907	9.073065338	CD8s	cell36432
-0.665172706	9.023743209	CD8s	cell36433
5.156275263	8.117676315	CD4s	cell36434
-1.521622191	8.463707504	CD8s	cell36435
-0.883637855	8.884095725	CD8s	cell36436
4.69751214	8.041117248	CD4s	cell36437
-2.563284169	7.315115985	CD8s	cell36438
-5.567044745	8.899138984	NKs	cell36439
0.549714913	9.281381187	CD8s	cell36440
0.065565517	8.939316329	CD8s	cell36441
-2.559350739	7.299914894	CD8s	cell36442
-0.106721173	8.908632812	CD8s	cell36443
2.885751714	6.776732025	CD4s	cell36444
0.393603911	6.98890644	CD8s	cell36445
0.155560722	9.033747253	CD8s	cell36446
-0.33001805	9.5883041	CD8s	cell36447
-2.519803057	7.32739788	CD8s	cell36448
3.549362173	7.668924388	CD4s	cell36449
-0.355563946	8.743891296	CD8s	cell36450
-3.265917073	5.162717399	CD8s	cell36451
-4.548568259	9.853797492	NKs	cell36452
1.819456567	8.65202671	CD8s	cell36453
2.13206171	7.440428791	CD4s	cell36454
1.784110536	9.61859661	CD8s	cell36455
1.372399082	9.278378066	CD8s	cell36456
3.820160379	8.117790756	CD4s	cell36457
-0.824576179	7.605648097	CD8s	cell36458
-1.881337891	5.006025848	CD8s	cell36459
0.415042569	8.478331146	CD8s	cell36460
-2.159540902	5.496806678	CD8s	cell36461
0.901765217	8.986596641	CD8s	cell36462
-5.304469595	8.869067726	NKs	cell36463
3.980368604	8.95828968	CD4s	cell36464
0.672194471	9.158074913	CD8s	cell36465
-3.854029665	8.822440681	NKs	cell36466
-2.619699011	8.097846565	CD8s	cell36467
-2.440918455	7.87840229	CD8s	cell36468
-0.464759017	10.35285335	CD8s	cell36469
4.745121946	5.765594539	CD4s	cell36470
0.23141705	8.670539436	CD8s	cell36471
-2.831866513	5.048152503	CD8s	cell36472
4.906573286	7.935312805	CD4s	cell36473
-1.230573485	9.357893524	CD8s	cell36474
1.49984931	8.8548637	CD8s	cell36475
-5.352591048	8.486833152	NKs	cell36476
0.120837768	8.310576972	CD8s	cell36477
-0.025445471	9.502367553	CD8s	cell36478
0.473309507	7.163194713	CD8s	cell36479
0.113982221	7.250153598	CD8s	cell36480
4.887504091	8.140268859	CD4s	cell36481
-2.050690899	4.804556426	CD8s	cell36482
1.715263118	7.428484973	CD4s	cell36483
-1.639089117	3.856868801	CD8s	cell36484
1.133361211	9.803711471	CD8s	cell36485
0.667228689	3.422231254	CD8s	cell36486
2.763024082	8.209781227	CD4s	cell36487
-2.139305959	7.937005577	CD8s	cell36488
0.682962646	9.809347686	CD8s	cell36489
-3.341728936	9.875599441	NKs	cell36490
-1.77532805	8.073191223	CD8s	cell36491
-0.239158432	8.981389579	CD8s	cell36492
4.466667642	8.239707527	CD4s	cell36493
-3.877083073	9.588963088	NKs	cell36494
0.463275065	8.102016029	CD8s	cell36495
4.093744745	7.39400011	CD4s	cell36496
-2.828145275	7.801146087	CD8s	cell36497
-3.892902384	9.668513832	NKs	cell36498
-4.357063542	8.732068595	NKs	cell36499
4.125569811	8.550905761	CD4s	cell36500
0.210210611	3.677070198	CD8s	cell36501
1.806383838	9.189405021	CD8s	cell36502
-0.19316108	9.678979454	CD8s	cell36503
1.592870226	9.047054824	CD8s	cell36504
-0.643467853	9.417933044	CD8s	cell36505
-4.236363898	9.653389511	NKs	cell36506
2.078561058	9.022425231	CD8s	cell36507
0.632805934	7.327389774	CD8s	cell36508
0.794149151	8.521121559	CD8s	cell36509
5.415460577	5.47449356	CD4s	cell36510
1.560528865	9.305217323	CD8s	cell36511
3.035050859	8.892663536	CD4s	cell36512
0.171411385	9.078271446	CD8s	cell36513
-5.319357405	9.442688522	NKs	cell36514
3.077426424	8.605275688	CD4s	cell36515
3.254838695	8.199586448	CD4s	cell36516
0.148205926	8.030117568	CD8s	cell36517
0.791096201	9.090604362	CD8s	cell36518
-3.916045676	9.538090286	NKs	cell36519
-1.405516515	8.687123832	CD8s	cell36520
1.204516282	7.662633953	CD8s	cell36521
-4.752691279	9.819987831	NKs	cell36522
-6.456581126	9.541801986	NKs	cell36523
0.234893253	7.773119506	CD8s	cell36524
-2.639811287	5.477052745	CD8s	cell36525
-2.906279335	5.950023708	CD8s	cell36526
2.374513378	9.200854835	CD4s	cell36527
0.925921192	7.198880252	CD8s	cell36528
4.771015634	7.092602786	CD4s	cell36529
4.894455423	7.645101127	CD4s	cell36530
-2.272267471	6.954610404	CD8s	cell36531
-1.68072022	8.379522857	CD8s	cell36532
2.742593517	8.924356994	CD4s	cell36533
0.297272613	8.11618	CD8s	cell36534
-2.529123793	6.865539607	CD8s	cell36535
0.695726981	9.274356422	CD8s	cell36536
-0.771049509	9.228553352	CD8s	cell36537
-1.676948676	7.522137222	CD8s	cell36538
-5.025431643	9.933182296	NKs	cell36539
3.164342155	8.724803504	CD4s	cell36540
0.862597098	9.108279762	CD8s	cell36541
-6.067852984	9.60524517	NKs	cell36542
-2.525289069	5.464771804	CD8s	cell36543
5.355475416	7.86311203	CD4s	cell36544
3.877149572	7.069954452	CD4s	cell36545
-3.276631127	5.319202957	CD8s	cell36546
3.723002901	8.758514938	CD4s	cell36547
-0.040181945	9.148994026	CD8s	cell36548
-1.366704355	6.829708633	CD8s	cell36549
4.165801038	8.380703506	CD4s	cell36550
1.947032203	8.885892448	CD8s	cell36551
4.225785246	8.653875884	CD4s	cell36552
1.414991011	9.538171348	CD8s	cell36553
4.921951284	7.210601387	CD4s	cell36554
2.192996015	8.670041618	CD4s	cell36555
3.185336103	7.049586353	CD4s	cell36556
1.033097257	9.649498519	CD8s	cell36557
1.617342581	7.803953704	CD8s	cell36558
-2.301341424	8.509066162	CD8s	cell36559
0.272881498	9.35546833	CD8s	cell36560
2.680802335	7.852194366	CD4s	cell36561
0.426924338	8.152226982	CD8s	cell36562
1.411438694	9.341168937	CD8s	cell36563
2.114509096	8.960434493	CD8s	cell36564
3.137132396	8.523344573	CD4s	cell36565
-1.467502961	3.86791521	CD8s	cell36566
1.857566824	4.359578189	CD8s	cell36567
-0.705094854	8.9667173	CD8s	cell36568
-1.572194705	7.927215156	CD8s	cell36569
0.014336219	9.56368309	CD8s	cell36570
0.804513802	9.258324203	CD8s	cell36571
-5.774608622	9.32175785	NKs	cell36572
0.724942197	8.989477691	CD8s	cell36573
-0.428839556	9.163388786	CD8s	cell36574
-1.247431586	8.509805259	CD8s	cell36575
4.330597868	8.624749717	CD4s	cell36576
3.590007057	8.848142204	CD4s	cell36577
2.16625165	8.943451461	CD8s	cell36578
2.69981574	8.701010284	CD8s	cell36579
5.270646562	7.865487632	CD4s	cell36580
0.373125424	8.186858711	CD8s	cell36581
-0.974306772	4.946636733	CD8s	cell36582
0.343039741	9.668095169	CD8s	cell36583
-5.587086211	9.882915077	NKs	cell36584
1.012162437	7.681584415	CD8s	cell36585
1.024860491	8.216553268	CD8s	cell36586
-3.636766682	8.669986305	NKs	cell36587
1.450615873	7.663256702	CD8s	cell36588
-0.450808669	9.069257316	CD8s	cell36589
1.833386888	8.838204917	CD8s	cell36590
1.690734138	9.491904792	CD8s	cell36591
-3.982408057	9.062051353	NKs	cell36592
2.396769275	6.757480678	CD4s	cell36593
2.358091345	5.3812471	CD8s	cell36594
4.944837083	7.351201591	CD4s	cell36595
-0.622221212	9.341584739	CD8s	cell36596
-0.065494398	3.781738815	CD8s	cell36597
3.147720089	8.457512435	CD4s	cell36598
-0.659557114	8.28241497	CD8s	cell36599
-0.831494013	6.910256443	CD8s	cell36600
1.662655582	8.514940795	CD8s	cell36601
0.79040431	8.377142486	CD8s	cell36602
0.029590925	8.833181915	CD8s	cell36603
-2.04593719	8.385291633	CD8s	cell36604
1.010931482	7.822792587	CD8s	cell36605
0.438304295	7.582267818	CD8s	cell36606
-0.460367779	8.971689758	CD8s	cell36607
1.38521408	9.331706581	CD8s	cell36608
-4.429428587	9.79030281	NKs	cell36609
3.9212675	7.129792747	CD4s	cell36610
-0.179020251	8.827298698	CD8s	cell36611
0.398114671	4.019975719	CD8s	cell36612
0.517872681	8.276259002	CD8s	cell36613
-1.03012235	7.789929923	CD8s	cell36614
-5.920745383	8.911919174	NKs	cell36615
-1.876744638	9.023367462	CD8s	cell36616
2.512831201	6.314541873	CD4s	cell36617
0.974027981	8.59126049	CD8s	cell36618
2.888988723	8.728771743	CD4s	cell36619
-1.827028523	5.314024505	CD8s	cell36620
2.832649936	7.816635665	CD4s	cell36621
-4.835418711	8.541675147	NKs	cell36622
1.327724328	7.787327346	CD8s	cell36623
1.628324499	7.638411102	CD8s	cell36624
0.741223564	7.71681982	CD8s	cell36625
1.915834655	8.489733276	CD4s	cell36626
-0.417336463	8.482524452	CD8s	cell36627
-0.856374274	10.17628532	CD8s	cell36628
0.705264201	9.7361837	CD8s	cell36629
-1.382708798	8.073195991	CD8s	cell36630
4.176298608	8.650640068	CD4s	cell36631
0.520375242	7.220554409	CD8s	cell36632
5.280693044	7.431723175	CD4s	cell36633
0.086248448	7.405196247	CD8s	cell36634
0.862883558	8.470635948	CD8s	cell36635
0.703789224	6.97105318	CD4s	cell36636
-0.894262681	6.877631244	CD8s	cell36637
-2.687234173	7.354220924	CD8s	cell36638
-0.326638008	8.713556823	CD8s	cell36639
4.697454443	8.440345344	CD4s	cell36640
-3.93793417	9.693974075	NKs	cell36641
2.19405364	9.015942153	CD8s	cell36642
0.632025709	8.75722557	CD8s	cell36643
-5.110672007	9.456421432	NKs	cell36644
0.556317618	9.316352424	CD8s	cell36645
0.612047066	8.881002006	CD8s	cell36646
-3.669793377	9.585031089	NKs	cell36647
-5.722049246	9.630878982	NKs	cell36648
1.028472891	7.333931026	CD8s	cell36649
3.6401863	7.198497829	CD4s	cell36650
0.674942841	9.04699665	CD8s	cell36651
-0.743846307	8.060927925	CD8s	cell36652
0.469630887	7.598181781	CD8s	cell36653
0.568538	6.2296496	CD8s	cell36654
3.995287885	8.71401268	CD4s	cell36655
4.46820878	8.159044799	CD4s	cell36656
1.593539943	7.493125972	CD8s	cell36657
-0.306750293	8.573126373	CD8s	cell36658
3.948256483	8.099222717	CD4s	cell36659
-5.197211275	9.464500007	NKs	cell36660
-0.336812379	10.47820145	CD8s	cell36661
-2.711268196	7.021726665	CD8s	cell36662
4.215657224	8.308880386	CD4s	cell36663
-2.221620093	7.482862052	CD8s	cell36664
0.519678046	8.592345771	CD8s	cell36665
-2.131011019	8.416434822	CD8s	cell36666
-2.631251583	8.267129478	CD8s	cell36667
-1.503860722	7.680165348	CD8s	cell36668
3.686867227	8.308805999	CD4s	cell36669
-0.590709517	8.233278808	CD8s	cell36670
0.826812973	9.194580612	CD8s	cell36671
4.781783094	7.859471855	CD4s	cell36672
-2.383654604	8.151983795	CD8s	cell36673
-1.825939308	7.31486803	CD8s	cell36674
2.317431678	9.093943176	CD4s	cell36675
-3.998496542	9.13946968	NKs	cell36676
-1.237247537	8.221418914	CD8s	cell36677
-0.584408293	7.734201011	CD8s	cell36678
-0.712904046	7.740711746	CD8s	cell36679
3.199574222	7.22524887	CD4s	cell36680
4.986314287	8.272657928	CD4s	cell36681
1.301448574	7.010742244	CD8s	cell36682
-0.121609206	9.012887535	CD8s	cell36683
-1.53796197	9.498188552	CD8s	cell36684
0.034992923	8.266961631	CD8s	cell36685
-4.076628218	10.01585918	NKs	cell36686
5.081806173	8.077395019	CD4s	cell36687
0.436222961	8.473984298	CD8s	cell36688
0.92573308	9.521105346	CD8s	cell36689
4.273711672	7.373654422	CD4s	cell36690
-3.001502524	5.579783496	CD8s	cell36691
1.025137891	7.887450752	CD8s	cell36692
-1.921762476	8.369774398	CD8s	cell36693
-0.912873755	8.975600776	CD8s	cell36694
2.000608434	8.452546653	CD8s	cell36695
1.662735452	7.964240608	CD8s	cell36696
-1.635665307	8.305064735	CD8s	cell36697
3.624094	8.190877494	CD4s	cell36698
2.215343227	8.540779647	CD8s	cell36699
-1.528973351	8.047829208	CD8s	cell36700
1.419032802	8.926625785	CD8s	cell36701
2.559869518	9.444218215	CD8s	cell36702
0.63831078	8.986527023	CD8s	cell36703
1.293067445	8.135500488	CD8s	cell36704
-1.602713237	6.882445392	CD8s	cell36705
4.346590986	8.265323219	CD4s	cell36706
0.637299528	9.568255004	CD8s	cell36707
-1.109484802	5.865452346	CD8s	cell36708
2.144196977	9.044484672	CD8s	cell36709
-6.365280161	9.475662765	NKs	cell36710
-0.95803977	9.04521614	CD8s	cell36711
5.447982301	8.343061981	CD4s	cell36712
-5.370848189	9.939956245	NKs	cell36713
-2.460881481	6.353809413	CD8s	cell36714
-0.391303788	9.068498191	CD8s	cell36715
0.789464225	9.27598339	CD8s	cell36716
-4.936268339	9.672103462	NKs	cell36717
3.634581556	7.379432735	CD4s	cell36718
0.499611427	9.658600387	CD8s	cell36719
-2.727772007	8.053523597	CD8s	cell36720
-0.228232721	6.593320903	CD8s	cell36721
1.767309656	8.314706382	CD8s	cell36722
0.580777218	8.781457481	CD8s	cell36723
3.420787801	8.690244255	CD4s	cell36724
0.11611103	7.810263214	CD8s	cell36725
0.474366297	3.833561477	CD8s	cell36726
0.630447139	8.867748794	CD8s	cell36727
-0.255658011	4.939525661	CD8s	cell36728
1.449504485	7.638248023	CD8s	cell36729
0.661956539	4.963996944	CD8s	cell36730
-0.559058169	7.137704906	CD8s	cell36731
5.191218366	7.317099628	CD4s	cell36732
1.174160232	4.337785301	CD8s	cell36733
3.330199709	7.131365833	CD4s	cell36734
1.819165697	9.167398986	CD8s	cell36735
-6.161198626	9.189372596	NKs	cell36736
-0.08207197	7.873291549	CD8s	cell36737
2.987520923	8.794196662	CD8s	cell36738
3.089188089	6.070094165	CD8s	cell36739
5.226392736	7.354830322	CD4s	cell36740
1.337778082	9.483335075	CD8s	cell36741
2.369346847	9.048991737	CD4s	cell36742
1.581143608	7.517787513	CD8s	cell36743
-0.215521271	8.648867187	CD8s	cell36744
1.209780564	8.142585334	CD8s	cell36745
0.789182653	9.270067749	CD8s	cell36746
2.798670282	8.909056243	CD8s	cell36747
-0.028777609	6.506736812	CD8s	cell36748
-4.483302126	8.208298263	NKs	cell36749
-0.73674793	8.874919471	CD8s	cell36750
-1.385652433	9.192810592	CD8s	cell36751
-1.12885792	6.443550643	CD8s	cell36752
-0.965612302	8.767796096	CD8s	cell36753
-1.572347055	6.179223117	CD8s	cell36754
1.957647075	8.39760643	CD4s	cell36755
-5.130129347	9.227798995	NKs	cell36756
3.756528845	8.598787841	CD4s	cell36757
-0.564734454	6.850309905	CD8s	cell36758
1.498956313	8.878612098	CD8s	cell36759
-5.608818541	8.940208015	NKs	cell36760
1.875871887	6.408259925	CD4s	cell36761
1.372076382	9.577520904	CD8s	cell36762
3.928906431	8.520082054	CD4s	cell36763
-1.039794634	8.878863868	CD8s	cell36764
0.406288256	7.051226673	CD8s	cell36765
1.937706937	8.840674934	CD8s	cell36766
-1.308611462	8.465678749	CD8s	cell36767
-5.010710249	9.041220245	NKs	cell36768
2.653772106	8.762982902	CD8s	cell36769
1.694237222	9.089458999	CD4s	cell36770
-5.894224177	8.829853591	NKs	cell36771
-1.693026433	8.004633483	CD8s	cell36772
5.499032964	7.516926345	CD4s	cell36773
0.536172261	9.276099739	CD8s	cell36774
0.532129218	7.9897266	CD8s	cell36775
-6.26354743	9.458209571	NKs	cell36776
-5.702343951	9.539977607	NKs	cell36777
-2.049790631	8.34309822	CD8s	cell36778
1.694143762	8.716941413	CD8s	cell36779
0.471488883	7.128728446	CD8s	cell36780
-1.493760953	7.765320358	CD8s	cell36781
-3.911215315	10.17059093	NKs	cell36782
-0.198386694	6.863786754	CD8s	cell36783
-0.984893391	9.34290081	CD8s	cell36784
1.6880443	8.388560829	CD4s	cell36785
3.744422426	8.623859939	CD4s	cell36786
0.829958071	8.927922782	CD8s	cell36787
0.649483432	9.191446838	CD8s	cell36788
0.5659691	8.738346633	CD8s	cell36789
3.457698335	8.281385002	CD4s	cell36790
-1.991241465	6.791874942	CD8s	cell36791
2.396021595	7.85077053	CD4s	cell36792
-5.008887778	8.810365257	NKs	cell36793
-2.055638919	7.58660799	CD8s	cell36794
0.358892967	9.817134437	CD8s	cell36795
0.707491746	9.622127113	CD8s	cell36796
-0.143658961	10.19084984	CD8s	cell36797
-1.114342342	7.498982486	CD8s	cell36798
-6.35712863	1.162654933	Epithelials	cell36799
1.138106932	9.318698463	CD8s	cell36800
2.047716131	8.415612754	CD8s	cell36801
2.070930948	9.339738426	CD8s	cell36802
4.233189096	8.237142143	CD4s	cell36803
-0.196692149	8.73620182	CD8s	cell36804
3.541635265	8.980975685	CD4s	cell36805
2.081038942	9.321922836	CD8s	cell36806
3.111319294	7.228260574	CD4s	cell36807
0.153348615	6.860348758	CD8s	cell36808
2.639529218	8.64027935	CD4s	cell36809
-5.059033881	10.02293831	NKs	cell36810
-0.25153442	7.270691928	CD8s	cell36811
4.389592638	8.190477905	CD4s	cell36812
-0.618663872	7.142298755	CD8s	cell36813
-0.402770466	8.980503616	CD8s	cell36814
-0.961295138	6.740476188	CD8s	cell36815
-5.029738913	9.374722061	NKs	cell36816
1.259699573	8.90189701	CD8s	cell36817
2.394453277	9.014298019	CD8s	cell36818
-4.535286913	9.730614242	NKs	cell36819
0.964416613	9.165865478	CD8s	cell36820
1.618503799	9.681878623	CD8s	cell36821
-1.942156682	8.645735321	CD8s	cell36822
1.092748155	7.997626838	CD8s	cell36823
0.908988466	8.007782516	CD8s	cell36824
0.268736353	8.939099845	CD8s	cell36825
2.63248681	9.108870086	CD8s	cell36826
1.68151926	8.662477073	CD8s	cell36827
1.37622725	4.397765693	CD8s	cell36828
-1.623312245	9.074679908	CD8s	cell36829
-2.317376147	5.679418144	CD8s	cell36830
0.895847549	9.17636734	CD8s	cell36831
-1.447989116	8.200531539	CD8s	cell36832
-1.09361435	9.458583412	CD8s	cell36833
0.881330599	8.342922744	CD8s	cell36834
-1.347067843	8.391859588	CD8s	cell36835
0.907157173	9.178499755	CD8s	cell36836
1.683757295	8.245014724	CD8s	cell36837
2.274108162	9.169550476	CD8s	cell36838
0.346982529	8.699277458	CD8s	cell36839
-1.441508303	9.057002601	CD8s	cell36840
-0.092632363	8.873915252	CD8s	cell36841
0.2623037	8.421318588	CD8s	cell36842
3.394517412	8.244231758	CD8s	cell36843
1.775654783	8.301185188	CD8s	cell36844
0.640070309	3.808522758	CD8s	cell36845
-2.277970682	7.845872459	CD8s	cell36846
-3.137052069	7.509451923	CD8s	cell36847
0.826302399	8.964590606	CD8s	cell36848
1.440452447	9.134687957	CD8s	cell36849
-1.870629917	8.207265434	CD8s	cell36850
-1.460737715	7.857848701	CD8s	cell36851
1.050218215	7.728711662	CD8s	cell36852
0.46549814	9.193076667	CD8s	cell36853
5.035906305	8.070199546	CD4s	cell36854
3.278427829	8.468589363	CD8s	cell36855
5.6186695	7.699720439	CD4s	cell36856
-5.111830244	9.163606224	NKs	cell36857
-2.329856406	6.1819244	CD8s	cell36858
2.676778068	8.723152694	CD8s	cell36859
0.627635231	6.652629909	CD8s	cell36860
0.714680543	8.875987586	CD8s	cell36861
4.35237359	8.239356574	CD4s	cell36862
-2.050863991	5.967645702	CD8s	cell36863
2.285707941	8.313993034	CD8s	cell36864
-1.561860929	6.538993892	CD8s	cell36865
1.960224142	9.343365249	CD8s	cell36866
-1.924546252	6.95422369	CD8s	cell36867
-5.780096541	9.847331581	NKs	cell36868
0.253262033	8.75412136	CD8s	cell36869
3.501047363	8.452833709	CD8s	cell36870
4.247186651	8.236383972	CD4s	cell36871
0.075100233	9.520947036	CD8s	cell36872
1.601773491	8.936205444	CD8s	cell36873
-4.855038176	9.310975608	NKs	cell36874
0.018893202	8.900492248	CD8s	cell36875
-2.535035858	6.416907367	CD8s	cell36876
0.844898929	8.426019248	CD8s	cell36877
4.732053747	7.432454166	CD4s	cell36878
5.336603155	5.857575473	CD4s	cell36879
1.072874536	8.519527969	CD8s	cell36880
2.265117159	8.995832977	CD4s	cell36881
-5.650080214	9.520378646	NKs	cell36882
2.574314584	8.797558364	CD8s	cell36883
2.337320795	7.077683029	CD4s	cell36884
1.172962894	8.562040863	CD8s	cell36885
1.670896759	9.396785316	CD8s	cell36886
4.725759973	7.637410221	CD4s	cell36887
1.344381919	9.483631668	CD8s	cell36888
0.489463856	7.819303092	CD8s	cell36889
1.29579412	8.492247161	CD8s	cell36890
1.958133688	5.992526111	CD8s	cell36891
0.860360732	7.740787086	CD8s	cell36892
1.656721105	9.308243331	CD8s	cell36893
1.449860921	8.805585441	CD8s	cell36894
3.514083137	7.841036376	CD4s	cell36895
5.521057596	8.12788063	CD4s	cell36896
-1.052268336	6.534897384	CD8s	cell36897
-1.585306177	8.819330749	CD8s	cell36898
3.825429907	7.926959571	CD4s	cell36899
-1.431444536	9.580668029	CD8s	cell36900
0.856490841	8.930361328	CD8s	cell36901
0.643941512	9.319180068	CD8s	cell36902
2.784491768	8.879993019	CD8s	cell36903
0.00892054	8.335459289	CD8s	cell36904
3.048975935	8.570148048	CD4s	cell36905
0.824910631	8.868487892	CD8s	cell36906
