UMAP_1	UMAP_2	CellType_final	RRM2_Group	cell_id
5.184563627	6.244487342	CD4s	RRM2high	cell20405
3.738387098	7.092793998	CD4s	RRM2high	cell20406
5.598803034	6.092078742	CD4s	RRM2high	cell20407
-0.335333126	8.029059944	CD8s	RRM2high	cell20408
-1.404103647	3.90608078	CD8s	RRM2high	cell20409
1.390886058	7.812560615	CD8s	RRM2high	cell20410
-0.490422788	5.087474403	CD8s	RRM2high	cell20411
3.323211183	6.927706298	CD4s	RRM2high	cell20412
-0.890345524	5.214301643	CD8s	RRM2high	cell20413
-3.325645218	6.121818599	CD8s	RRM2high	cell20414
-0.398384909	5.856257972	CD8s	RRM2high	cell20415
1.05854403	6.044970092	CD8s	RRM2high	cell20416
4.019273271	6.940384922	CD4s	RRM2high	cell20417
0.113105734	7.570216712	CD8s	RRM2high	cell20418
-2.019857774	4.958112297	CD8s	RRM2high	cell20419
5.73189496	6.152031955	CD4s	RRM2high	cell20420
2.495717754	7.647605476	CD4s	RRM2high	cell20421
2.125244846	7.343908367	CD4s	RRM2high	cell20422
-0.04108716	5.474560317	CD8s	RRM2high	cell20423
0.965994706	4.762678203	CD8s	RRM2high	cell20424
-2.851247082	8.434349594	NKs	RRM2high	cell20425
2.305087557	8.188494262	CD4s	RRM2high	cell20426
2.830029001	8.081391868	CD8s	RRM2high	cell20427
-4.987273226	9.992850837	NKs	RRM2high	cell20428
-1.374241481	3.749414501	CD8s	RRM2high	cell20429
1.09107851	5.633286533	CD8s	RRM2high	cell20430
3.792139997	7.981530723	CD4s	RRM2high	cell20431
4.299343099	5.488775787	CD4s	RRM2high	cell20432
1.650857677	5.96883255	CD8s	RRM2high	cell20433
0.055602123	7.01577526	CD4s	RRM2high	cell20434
-5.096953402	9.883040008	NKs	RRM2high	cell20435
-0.43083053	8.095342216	CD8s	RRM2high	cell20436
2.433191766	8.980488357	CD4s	RRM2high	cell20437
-0.548009867	8.248457488	CD8s	RRM2high	cell20438
3.504507293	6.566852626	CD4s	RRM2high	cell20439
-0.165470461	5.963745651	CD8s	RRM2high	cell20440
-4.066851387	6.428002414	CD8s	RRM2high	cell20441
1.008788576	4.383268413	CD8s	RRM2high	cell20442
3.004873981	7.49074274	CD4s	RRM2high	cell20443
1.29578804	5.536127624	CD8s	RRM2high	cell20444
-0.940855573	4.923948821	CD8s	RRM2high	cell20445
3.910117616	6.984501419	CD4s	RRM2high	cell20446
-0.324227701	8.771977004	CD8s	RRM2high	cell20447
-0.420767455	4.703112182	CD8s	RRM2high	cell20448
3.469847431	7.66375452	CD4s	RRM2high	cell20449
5.685035696	6.047250804	CD4s	RRM2high	cell20450
-1.25653858	4.231059608	CD8s	RRM2high	cell20451
4.940611353	6.315297183	CD4s	RRM2high	cell20452
-1.188593397	9.27583271	CD8s	RRM2high	cell20453
-3.889061222	8.160852966	NKs	RRM2high	cell20454
3.522378435	7.589147624	CD4s	RRM2high	cell20455
3.843718996	7.621396598	CD4s	RRM2high	cell20456
-0.250207821	7.387283859	CD8s	RRM2high	cell20457
-0.184148962	7.945394096	CD8s	RRM2high	cell20458
3.059552183	6.786365089	CD4s	RRM2high	cell20459
3.102281799	5.730137882	CD8s	RRM2high	cell20460
0.931178918	3.829805431	CD8s	RRM2high	cell20461
-5.643688212	9.274721679	NKs	RRM2high	cell20462
1.416566004	4.60133749	CD8s	RRM2high	cell20463
0.123270383	8.168540534	CD4s	RRM2high	cell20464
2.387764921	4.918689784	CD8s	RRM2high	cell20465
1.342270245	4.813575324	CD8s	RRM2high	cell20466
-1.342254052	9.737461624	CD8s	RRM2high	cell20467
1.042959799	7.822008666	CD4s	RRM2high	cell20468
-0.79291294	7.873467979	CD8s	RRM2high	cell20469
1.668538084	5.055097637	CD8s	RRM2high	cell20470
3.648548593	7.037569103	CD4s	RRM2high	cell20471
-4.732281695	9.060299453	NKs	RRM2high	cell20472
-3.092817555	5.002667484	CD8s	RRM2high	cell20473
4.190981378	7.33434349	CD4s	RRM2high	cell20474
5.825996389	5.850421485	CD4s	RRM2high	cell20475
0.212868859	6.572898921	CD8s	RRM2high	cell20476
0.063878675	8.225261268	CD8s	RRM2high	cell20477
0.401464929	6.529244956	CD8s	RRM2high	cell20478
1.334693422	5.041180667	CD4s	RRM2high	cell20479
1.599669327	6.710372505	CD4s	RRM2high	cell20480
4.530127515	6.921653804	CD4s	RRM2high	cell20481
0.104326834	8.261913833	CD8s	RRM2high	cell20482
0.234737327	8.482532081	CD8s	RRM2high	cell20483
-0.082572321	4.536166725	CD8s	RRM2high	cell20484
-3.973550091	8.474712905	NKs	RRM2high	cell20485
5.719724168	5.765464839	CD4s	RRM2high	cell20486
5.157892694	6.333855209	CD4s	RRM2high	cell20487
-0.221818517	5.317665634	CD8s	RRM2high	cell20488
1.194231977	5.091067371	CD8s	RRM2high	cell20489
2.708744039	5.49974924	CD8s	RRM2high	cell20490
1.501428475	5.06961399	CD8s	RRM2high	cell20491
5.723335733	5.600109634	CD4s	RRM2high	cell20492
-0.445523793	8.599312362	CD8s	RRM2high	cell20493
1.020948162	3.729718742	CD8s	RRM2high	cell20494
3.307598819	6.407699642	CD8s	RRM2high	cell20495
3.091063013	5.47393423	CD8s	RRM2high	cell20496
-0.020803879	4.591749248	CD8s	RRM2high	cell20497
-1.491717229	6.386713561	CD8s	RRM2high	cell20498
-0.121122057	5.252724227	CD8s	RRM2high	cell20499
-0.757886777	8.652132568	CD8s	RRM2high	cell20500
5.872899522	5.768222866	CD4s	RRM2high	cell20501
5.30469655	5.515876827	CD4s	RRM2high	cell20502
-0.043279866	5.186965045	CD8s	RRM2high	cell20503
4.385317316	6.198700008	CD4s	RRM2high	cell20504
-0.434541466	5.797582683	CD8s	RRM2high	cell20505
3.744716634	7.395098743	CD4s	RRM2high	cell20506
-4.99632741	9.786700782	NKs	RRM2high	cell20507
0.286780824	6.701048908	CD8s	RRM2high	cell20508
0.969272484	4.061997947	CD8s	RRM2high	cell20509
0.094829102	3.733019885	CD8s	RRM2high	cell20510
-3.477747212	6.387409267	CD8s	RRM2high	cell20511
2.881574621	4.980835018	CD8s	RRM2high	cell20512
4.630901804	7.166384754	CD4s	RRM2high	cell20513
5.608591547	5.842074928	CD4s	RRM2high	cell20514
-0.180352578	5.616238651	CD8s	RRM2high	cell20515
-0.711883048	8.92948204	CD8s	RRM2high	cell20516
4.589888086	6.478216228	CD4s	RRM2high	cell20517
1.344217887	6.857161102	CD4s	RRM2high	cell20518
-3.609618435	8.505518493	NKs	RRM2high	cell20519
1.437879314	5.498693523	CD8s	RRM2high	cell20520
2.776412	5.870674667	CD8s	RRM2high	cell20521
-3.717912445	7.618737277	CD8s	RRM2high	cell20522
3.179526796	7.961153564	CD4s	RRM2high	cell20523
1.461788883	4.934848365	CD8s	RRM2high	cell20524
0.270819654	7.823187408	CD8s	RRM2high	cell20525
-1.373110066	3.944415626	CD8s	RRM2high	cell20526
-2.607261906	9.723264274	CD8s	RRM2high	cell20527
3.815550794	7.514464912	CD4s	RRM2high	cell20528
-0.696363191	7.850781974	CD8s	RRM2high	cell20529
0.015059759	4.981115875	CD8s	RRM2high	cell20530
0.109392067	3.793335971	CD8s	RRM2high	cell20531
1.520525922	4.678590354	CD8s	RRM2high	cell20532
0.807947864	5.234754142	CD8s	RRM2high	cell20533
3.528355112	6.597401199	CD4s	RRM2high	cell20534
3.906364431	6.223124561	CD4s	RRM2high	cell20535
-0.96000732	8.792407569	CD8s	RRM2high	cell20536
1.76311778	4.559271869	CD8s	RRM2high	cell20537
-3.376837025	6.537660655	NKs	RRM2high	cell20538
0.396619668	7.374166545	CD4s	RRM2high	cell20539
4.241278162	7.167152938	CD4s	RRM2high	cell20540
0.36022382	5.334780273	CD8s	RRM2high	cell20541
-0.204369555	7.239069042	CD8s	RRM2high	cell20542
0.152481188	5.199314651	CD8s	RRM2high	cell20543
3.570111026	7.422420558	CD4s	RRM2high	cell20544
2.321287145	7.265656528	CD8s	RRM2high	cell20545
-0.070298562	9.141615447	CD8s	RRM2high	cell20546
4.072401514	7.734904823	CD4s	RRM2high	cell20547
-0.538622628	4.992422637	CD8s	RRM2high	cell20548
0.972894063	4.855959472	CD8s	RRM2high	cell20549
-4.320003758	7.695702133	NKs	RRM2high	cell20550
-4.343150864	8.997168121	NKs	RRM2high	cell20551
4.282232275	6.970648822	CD4s	RRM2high	cell20552
-0.224804545	9.07449871	CD8s	RRM2high	cell20553
3.562474241	6.823683795	CD4s	RRM2high	cell20554
4.012892713	7.512996253	CD4s	RRM2high	cell20555
-0.09473745	4.275767383	CD8s	RRM2high	cell20556
0.095670124	8.836316642	CD8s	RRM2high	cell20557
0.499357154	6.774369297	CD8s	RRM2high	cell20558
4.821581831	6.675689754	CD4s	RRM2high	cell20559
-4.755665789	9.018708763	NKs	RRM2high	cell20560
-4.560210715	7.785618362	NKs	RRM2high	cell20561
-0.414587239	8.014830169	CD8s	RRM2high	cell20562
2.473608246	8.749875602	CD4s	RRM2high	cell20563
0.278378238	6.831167278	CD8s	RRM2high	cell20564
-1.397879014	8.37846714	CD8s	RRM2high	cell20565
3.985793104	7.510640678	CD4s	RRM2high	cell20566
-1.457684646	3.9057098	CD8s	RRM2high	cell20567
3.730910768	7.073461112	CD4s	RRM2high	cell20568
1.839670648	5.215619621	CD8s	RRM2high	cell20569
0.177469542	6.846147117	CD8s	RRM2high	cell20570
-0.00371025	7.605848846	CD8s	RRM2high	cell20571
-0.202456648	4.614615497	CD8s	RRM2high	cell20572
-4.160379181	7.971562919	NKs	RRM2high	cell20573
-5.293144713	8.521029052	NKs	RRM2high	cell20574
-1.962200771	9.375071105	CD8s	RRM2high	cell20575
1.173346629	4.049726543	CD8s	RRM2high	cell20576
0.860272159	3.950573501	CD8s	RRM2high	cell20577
3.404027452	6.703484115	CD4s	RRM2high	cell20578
2.228907575	4.724528369	CD8s	RRM2high	cell20579
5.746358862	5.913317737	CD4s	RRM2high	cell20580
0.072805782	4.753983554	CD8s	RRM2high	cell20581
4.788393488	6.679489669	CD4s	RRM2high	cell20582
4.092088213	6.852487144	CD4s	RRM2high	cell20583
1.006329169	4.884128627	CD8s	RRM2high	cell20584
-2.022609959	5.601640281	CD8s	RRM2high	cell20585
0.927060952	4.240886268	CD8s	RRM2high	cell20586
2.605731239	5.867956218	CD8s	RRM2high	cell20587
-5.996243964	9.102828559	NKs	RRM2high	cell20588
-0.437334026	8.160564956	CD8s	RRM2high	cell20589
4.557701578	7.12639862	CD4s	RRM2high	cell20590
0.415853312	5.530540046	CD8s	RRM2high	cell20591
-0.850066374	7.460880813	CD8s	RRM2high	cell20592
4.160201063	6.745630321	CD4s	RRM2high	cell20593
0.242026856	6.653489646	CD8s	RRM2high	cell20594
4.371788015	7.109585342	CD4s	RRM2high	cell20595
4.671583166	6.944394645	CD4s	RRM2high	cell20596
-4.356877098	7.750546989	NKs	RRM2high	cell20597
2.353791227	5.662116584	CD8s	RRM2high	cell20598
-3.894945155	9.561285552	NKs	RRM2high	cell20599
1.660956134	4.868178901	CD8s	RRM2high	cell20600
0.004743685	4.824605998	CD8s	RRM2high	cell20601
2.527416458	5.899604854	CD8s	RRM2high	cell20602
-0.064458648	5.388091144	CD4s	RRM2high	cell20603
-2.440631161	8.135573921	CD4s	RRM2high	cell20604
-0.529328475	8.366212425	CD8s	RRM2high	cell20605
5.058921804	7.681033668	CD4s	RRM2high	cell20606
1.423622718	4.047577915	CD8s	RRM2high	cell20607
4.84120511	7.393466529	CD4s	RRM2high	cell20608
-4.105452071	6.532086429	CD8s	RRM2high	cell20609
1.691466322	4.255878505	CD8s	RRM2high	cell20610
0.953300824	4.120649394	CD8s	RRM2high	cell20611
0.720688095	5.503347454	CD8s	RRM2high	cell20612
5.068540086	7.434561786	CD4s	RRM2high	cell20613
2.992929449	6.975174484	CD4s	RRM2high	cell20614
2.476421585	5.086344299	CD4s	RRM2high	cell20615
2.358093729	8.492451248	CD4s	RRM2high	cell20616
0.420555761	8.90128952	CD8s	RRM2high	cell20617
3.122060051	7.797293243	CD4s	RRM2high	cell20618
3.145758381	7.584022579	CD8s	RRM2high	cell20619
4.64315938	6.881058273	CD4s	RRM2high	cell20620
-0.671160738	5.18666893	CD8s	RRM2high	cell20621
4.000976553	7.374119338	CD4s	RRM2high	cell20622
2.359014263	5.026945171	CD8s	RRM2high	cell20623
-0.540112371	8.451243934	CD8s	RRM2high	cell20624
2.657318821	7.354979095	CD4s	RRM2high	cell20625
3.326086988	5.727111873	CD4s	RRM2high	cell20626
4.994462957	6.282025394	CD4s	RRM2high	cell20627
-3.469393502	8.424792823	CD8s	RRM2high	cell20628
-1.900422464	7.761317787	CD8s	RRM2high	cell20629
0.878797521	3.705187377	CD8s	RRM2high	cell20630
0.262983253	7.195018348	CD8s	RRM2high	cell20631
1.328095188	4.300300655	CD8s	RRM2high	cell20632
-1.186530481	3.94038969	CD8s	RRM2high	cell20633
-1.995680342	10.19233948	CD8s	RRM2high	cell20634
3.242901554	7.023232994	CD4s	RRM2high	cell20635
0.40838789	8.18598133	CD8s	RRM2high	cell20636
0.908998122	3.977091369	CD8s	RRM2high	cell20637
5.32123374	6.080193099	CD4s	RRM2high	cell20638
0.984534611	4.890356121	CD8s	RRM2high	cell20639
0.721764674	3.715212163	CD8s	RRM2high	cell20640
-4.596684943	7.870911178	NKs	RRM2high	cell20641
1.251413216	5.976540622	CD8s	RRM2high	cell20642
-0.006116579	8.073935089	CD8s	RRM2high	cell20643
-0.545787598	7.766671714	CD8s	RRM2high	cell20644
4.401760091	6.991169986	CD4s	RRM2high	cell20645
-2.961049805	9.920311508	NKs	RRM2high	cell20646
1.12346529	4.57634407	CD8s	RRM2high	cell20647
0.142148246	9.005282936	CD8s	RRM2high	cell20648
2.223068227	4.453415927	CD8s	RRM2high	cell20649
4.752851	5.988571701	CD4s	RRM2high	cell20650
-4.195843945	9.241186676	NKs	RRM2high	cell20651
0.314294388	4.292780456	CD8s	RRM2high	cell20652
2.996479263	4.856978473	CD8s	RRM2high	cell20653
0.17976748	3.685781536	CD8s	RRM2high	cell20654
-6.063487063	9.464819488	NKs	RRM2high	cell20655
-1.385920773	7.321784076	CD8s	RRM2high	cell20656
3.504857053	7.431396541	CD4s	RRM2high	cell20657
0.977113595	3.713123855	CD8s	RRM2high	cell20658
0.357995381	4.690414009	CD8s	RRM2high	cell20659
-5.043721686	8.234437522	NKs	RRM2high	cell20660
0.667702784	4.180392322	CD8s	RRM2high	cell20661
4.376491537	7.122731742	CD4s	RRM2high	cell20662
1.948222627	7.059778747	CD4s	RRM2high	cell20663
3.543462982	7.456968364	CD8s	RRM2high	cell20664
-4.321778546	7.923883972	NKs	RRM2high	cell20665
5.804348936	6.027358589	CD4s	RRM2high	cell20666
4.042973509	7.117923793	CD4s	RRM2high	cell20667
4.859930505	6.542234001	CD4s	RRM2high	cell20668
1.654610386	4.139892635	CD8s	RRM2high	cell20669
3.425718774	7.580425319	CD4s	RRM2high	cell20670
1.977025022	7.022313175	CD4s	RRM2high	cell20671
-4.228337298	9.997038421	NKs	RRM2high	cell20672
4.131088724	6.226279315	CD4s	RRM2high	cell20673
-0.834488759	8.598874626	CD8s	RRM2high	cell20674
4.015450468	5.970807609	CD4s	RRM2high	cell20675
-0.806556831	4.545556125	CD8s	RRM2high	cell20676
-0.720779071	4.963411865	CD8s	RRM2high	cell20677
3.799764146	7.375778732	CD4s	RRM2high	cell20678
2.73582076	7.10949522	CD4s	RRM2high	cell20679
-0.064106623	5.020790634	CD8s	RRM2high	cell20680
1.428514709	4.851858673	CD8s	RRM2high	cell20681
4.400766363	7.366580543	CD4s	RRM2high	cell20682
0.780300846	5.059083518	CD8s	RRM2high	cell20683
-4.257031212	8.787384567	NKs	RRM2high	cell20684
0.389928569	3.923812446	CD8s	RRM2high	cell20685
0.608578136	4.937284049	CD8s	RRM2high	cell20686
-1.381260763	9.201812324	CD8s	RRM2high	cell20687
3.661575308	7.100064334	CD4s	RRM2high	cell20688
3.04621624	7.259412822	CD4s	RRM2high	cell20689
-1.366249452	6.42883974	CD8s	RRM2high	cell20690
0.982220401	4.056245861	CD8s	RRM2high	cell20691
1.334747543	3.98064476	CD8s	RRM2high	cell20692
2.004173984	6.987311897	CD4s	RRM2high	cell20693
0.981860628	3.680918989	CD8s	RRM2high	cell20694
2.525458803	5.878061351	CD8s	RRM2high	cell20695
1.535787215	4.823256549	CD8s	RRM2high	cell20696
3.014304866	5.72759777	CD8s	RRM2high	cell20697
4.657938947	7.990831909	CD4s	RRM2high	cell20698
4.016740789	7.576840934	CD4s	RRM2high	cell20699
0.135740628	8.524767456	CD8s	RRM2high	cell20700
0.303259661	3.616065082	CD8s	RRM2high	cell20701
4.467243185	8.846181449	CD4s	RRM2high	cell20702
-0.218063975	9.215331611	CD8s	RRM2high	cell20703
0.127421131	3.69602066	CD8s	RRM2high	cell20704
3.00846528	6.00090414	CD8s	RRM2high	cell20705
3.933790197	5.361705837	CD4s	RRM2high	cell20706
3.698413362	6.108779487	CD4s	RRM2high	cell20707
1.866377344	5.09367567	CD8s	RRM2high	cell20708
-0.070770512	4.568316993	CD8s	RRM2high	cell20709
0.793442835	4.105704841	CD8s	RRM2high	cell20710
0.372464528	5.249926624	CD8s	RRM2high	cell20711
-3.816920529	9.410484847	NKs	RRM2high	cell20712
-0.833627711	5.209036407	CD8s	RRM2high	cell20713
5.025723447	6.247922954	CD4s	RRM2high	cell20714
4.560795774	5.393023071	CD4s	RRM2high	cell20715
0.39896368	4.572578964	CD8s	RRM2high	cell20716
4.464319696	6.920479354	CD4s	RRM2high	cell20717
1.62619256	7.02602869	CD4s	RRM2high	cell20718
0.919469347	4.478196201	CD8s	RRM2high	cell20719
4.236178388	7.73693901	CD4s	RRM2high	cell20720
5.200818052	7.584785518	CD4s	RRM2high	cell20721
2.96554183	6.477799472	CD4s	RRM2high	cell20722
5.348292341	6.318759021	CD4s	RRM2high	cell20723
-4.316594372	7.1194635	CD8s	RRM2high	cell20724
-0.38017333	8.165344772	CD8s	RRM2high	cell20725
3.506829729	6.984364089	CD4s	RRM2high	cell20726
0.185572257	3.621460018	CD8s	RRM2high	cell20727
4.425233354	6.73514038	CD4s	RRM2high	cell20728
-0.146351601	7.722324905	CD8s	RRM2high	cell20729
1.547632327	4.945610103	CD8s	RRM2high	cell20730
7.176271429	-6.056708279	CD8s	RRM2high	cell20731
0.188987662	7.189273891	CD8s	RRM2high	cell20732
2.006334772	5.890002784	CD8s	RRM2high	cell20733
2.568805446	5.71669775	CD8s	RRM2high	cell20734
-0.097575496	4.838814792	CD8s	RRM2high	cell20735
4.7594242	6.705270347	CD4s	RRM2high	cell20736
-3.62E-04	8.560905036	CD8s	RRM2high	cell20737
2.561328163	7.513793525	CD8s	RRM2high	cell20738
4.815599909	7.290754852	CD4s	RRM2high	cell20739
0.305768659	3.883938846	CD8s	RRM2high	cell20740
1.167321314	3.839292106	CD8s	RRM2high	cell20741
2.131569614	5.321235713	CD8s	RRM2high	cell20742
0.194160213	3.898065624	CD8s	RRM2high	cell20743
3.572345485	7.135523376	CD4s	RRM2high	cell20744
-3.02930523	8.539982376	NKs	RRM2high	cell20745
0.032729884	6.639182147	CD4s	RRM2high	cell20746
2.245535125	5.350841579	CD8s	RRM2high	cell20747
0.260215213	5.11606842	CD8s	RRM2high	cell20748
3.703977098	7.517272052	CD4s	RRM2high	cell20749
4.065101137	6.365376529	CD4s	RRM2high	cell20750
2.60166048	5.6739822	CD8s	RRM2high	cell20751
-0.328275646	9.373608169	CD8s	RRM2high	cell20752
-4.125301371	9.316812095	NKs	RRM2high	cell20753
0.127397289	4.567667064	CD8s	RRM2high	cell20754
5.104631891	7.482623157	CD4s	RRM2high	cell20755
4.444679727	7.142242965	CD4s	RRM2high	cell20756
0.720310678	4.266720352	CD8s	RRM2high	cell20757
0.18133979	3.797515449	CD8s	RRM2high	cell20758
-4.083730469	9.539728698	NKs	RRM2high	cell20759
2.407833805	5.935334262	CD8s	RRM2high	cell20760
1.501836767	4.101485786	CD8s	RRM2high	cell20761
3.638415327	5.794093666	CD4s	RRM2high	cell20762
2.776146879	6.450184402	CD4s	RRM2high	cell20763
0.176958313	5.947934684	CD8s	RRM2high	cell20764
4.186510553	6.331858692	CD4s	RRM2high	cell20765
4.739240637	8.395830688	CD4s	RRM2high	cell20766
3.216778507	5.795997676	CD8s	RRM2high	cell20767
3.409377803	5.658930358	CD4s	RRM2high	cell20768
5.058057298	6.110166606	CD4s	RRM2high	cell20769
-3.94607378	8.432173309	NKs	RRM2high	cell20770
0.261054327	4.848547039	CD8s	RRM2high	cell20771
2.198772421	5.865533885	CD4s	RRM2high	cell20772
5.408845892	6.086054859	CD4s	RRM2high	cell20773
3.012450924	6.83856779	CD4s	RRM2high	cell20774
3.760158052	7.343102989	CD4s	RRM2high	cell20775
2.149711599	5.288438377	CD8s	RRM2high	cell20776
2.275795688	5.315464553	CD8s	RRM2high	cell20777
4.70560359	5.660563526	CD4s	RRM2high	cell20778
5.267159929	5.408615169	CD4s	RRM2high	cell20779
-0.03306208	7.572282848	CD8s	RRM2high	cell20780
0.958364	3.761856136	CD8s	RRM2high	cell20781
5.150852194	5.998076972	CD4s	RRM2high	cell20782
3.263308515	8.488998947	CD4s	RRM2high	cell20783
4.587972154	5.647666511	CD4s	RRM2high	cell20784
2.452861061	5.537359294	CD8s	RRM2high	cell20785
4.546601286	8.227536735	CD4s	RRM2high	cell20786
0.48624592	5.002070484	CD8s	RRM2high	cell20787
-2.659315834	9.358031806	CD8s	RRM2high	cell20788
-0.148714776	7.607739028	CD8s	RRM2high	cell20789
3.380549898	5.985010204	CD8s	RRM2high	cell20790
0.138120701	3.655683574	CD8s	RRM2high	cell20791
2.442640772	6.634486255	CD4s	RRM2low	cell20792
-1.258015881	3.778649387	CD8s	RRM2low	cell20793
2.830169906	7.042712268	CD4s	RRM2low	cell20794
0.750018944	6.376013336	CD8s	RRM2low	cell20795
-5.164023409	8.436814842	NKs	RRM2low	cell20796
0.627419581	5.196041164	CD8s	RRM2low	cell20797
3.246382703	7.291724262	CD4s	RRM2low	cell20798
3.625558843	7.284196433	CD4s	RRM2low	cell20799
3.270293703	8.17951828	CD4s	RRM2low	cell20800
1.508049359	5.010670719	CD8s	RRM2low	cell20801
3.717588892	7.232494888	CD4s	RRM2low	cell20802
2.25452446	7.327848014	CD4s	RRM2low	cell20803
-0.900239597	4.417051372	CD8s	RRM2low	cell20804
5.237145891	6.19743925	CD4s	RRM2low	cell20805
0.511521151	4.33946949	CD8s	RRM2low	cell20806
0.697399487	6.552420673	CD8s	RRM2low	cell20807
2.168255319	6.721448001	CD4s	RRM2low	cell20808
4.681349744	6.202001152	CD4s	RRM2low	cell20809
1.3859831	4.54819828	CD8s	RRM2low	cell20810
2.263714542	6.512235221	CD4s	RRM2low	cell20811
2.031869402	5.190930423	CD8s	RRM2low	cell20812
1.603520503	7.958463249	CD4s	RRM2low	cell20813
4.029987802	7.187613067	CD4s	RRM2low	cell20814
-5.899938116	9.64632946	NKs	RRM2low	cell20815
-0.748948196	6.088925418	CD8s	RRM2low	cell20816
-5.566034804	9.963907775	NKs	RRM2low	cell20817
1.787472715	6.551933345	CD4s	RRM2low	cell20818
2.069746961	7.207705554	CD4s	RRM2low	cell20819
-0.308823469	9.061331329	CD8s	RRM2low	cell20820
1.716722479	6.26993185	CD4s	RRM2low	cell20821
4.261535158	7.022396621	CD4s	RRM2low	cell20822
-3.056661616	8.565522727	CD8s	RRM2low	cell20823
2.494668235	7.211215553	CD4s	RRM2low	cell20824
1.726359834	7.02006298	CD4s	RRM2low	cell20825
-1.474246869	3.535609064	CD8s	RRM2low	cell20826
-4.151324282	9.451148567	NKs	RRM2low	cell20827
1.017161121	6.543303546	CD4s	RRM2low	cell20828
-4.716542731	8.568303642	NKs	RRM2low	cell20829
